"ID","Subject","Message","Day","Month","Year","AddedBy","DateAdded","propertyCode"
537,"Pay day","",11,10,2007,"",2007-09-19 11:49:00,""
494,"BI Weekly Inspection","",10,9,2007,"",2007-09-11 10:02:29,"69OAK"
495,"Court 20-045 9am","",10,9,2007,"",2007-09-11 10:02:43,"69OAK"
496,"Bi weekly Inspection","",21,9,2007,"",2007-09-11 10:03:18,"69OAK"
126,"Weekly & 172 due by 9:30","",2,4,2007,"",2007-04-25 11:29:49,"49VMV"
129,"Propety inspection & staff meeting","",3,4,2007,"",2007-04-25 11:30:24,"49VMV"
133,"5 day notices","",6,4,2007,"",2007-04-25 11:31:03,"49VMV"
134,"mail lease renewals","",20,4,2007,"",2007-04-25 11:31:19,"49VMV"
137,"Florin Fire/ Ext. service/374-8295","Extinguisher service 9am/1st day",16,5,2007,"",2007-04-26 11:28:54,"14FAR"
139,"Team Meeting/ 9-10","",27,4,2007,"",2007-04-26 23:12:43,"14FAR"
146,"Everyday team meeting/9-9:15","per mike stamper",14,5,2007,"",2007-04-26 23:18:29,"14FAR"
147,"Amy- Off","Requested this day off in March 07",14,7,2007,"",2007-04-26 23:16:55,"14FAR"
152,"bi-monthly property inspection due","",18,5,2007,"",2007-04-27 12:10:04,"14FAR"
154,"Bill upload","",14,5,2007,"",2007-04-27 12:10:39,"14FAR"
157,"Bi-Weekly Report due to Mike","",9,5,2007,"",2007-05-02 11:03:33,"14FAR"
158,"Bi Weekly Report due to Mike","",22,5,2007,"",2007-05-02 11:03:52,"14FAR"
161,"","",3,5,2007,"",2007-05-02 11:05:22,"14FAR"
162,"Mark at OAK unitl 12PM","",3,5,2007,"",2007-05-02 11:05:38,"14FAR"
164,"","",23,5,2007,"",2007-05-03 09:11:33,"14FAR"
183,"Rent Late:  5-Days go out","",6,6,2007,"",2007-05-08 12:49:44,"43CC1"
184,"File Evictions","",21,5,2007,"",2007-05-08 12:50:01,"43CC1"
390,"SY to Denver","",27,6,2007,"",2007-06-22 11:53:15,"48SWA"
394,"MR","",2,7,2007,"",2007-07-05 17:05:11,"69OAK"
404,"40-194 L/O","",12,7,2007,"",2007-07-09 13:18:59,"69OAK"
407,"","",13,7,2007,"",2007-07-10 09:47:00,"38SHA"
412,"MMR","",6,8,2007,"",2007-07-30 16:07:31,"69OAK"
433,"DV- BHA","",23,8,2007,"",2007-08-23 13:11:46,"CORP"
497,"Manager meeting ","",19,9,2007,"",2007-09-11 10:03:36,"69OAK"
498,"Lease renewals","",18,9,2007,"",2007-09-11 10:03:46,"69OAK"
504,"Batch Due ","",13,9,2007,"",2007-09-11 10:05:26,"69OAK"
506,"Nicoles last day SV","",15,9,2007,"",2007-09-11 10:08:12,"69OAK"
510,"Leasing Meeting","9:00 corp",13,9,2007,"",2007-09-12 16:26:14,"48SWA"
513,"Payroll Due","10:00am with commisions",19,9,2007,"",2007-09-12 16:27:51,"48SWA"
514,"Property Insp. ","Due to Grandbouche",10,9,2007,"",2007-09-12 16:28:26,"48SWA"
518,"Property Insp","S. Grandbouche",10,10,2007,"",2007-09-13 16:44:30,"48SWA"
519,"Property Insp","S. Grandbouche",25,10,2007,"",2007-09-13 16:44:47,"48SWA"
520,"WaIlace off","",16,10,2007,"",2007-09-13 16:45:24,"48SWA"
522,"WaIlace off","",18,10,2007,"",2007-09-13 16:45:48,"48SWA"
524,"WaIlace off","",20,10,2007,"",2007-09-13 16:45:58,"48SWA"
525,"L/O 07-130","",18,9,2007,"",2007-09-14 13:29:04,"69OAK"
526,"L/O 07-201","",18,9,2007,"",2007-09-14 13:29:17,"69OAK"
527,"Court 07-196 2:30","",24,9,2007,"",2007-09-14 13:29:34,"69OAK"
528,"07-216 court 1:30","",24,9,2007,"",2007-09-14 13:29:53,"69OAK"
529,"Photos 2 john","",14,9,2007,"",2007-09-14 13:30:29,"69OAK"
530,"MMR","",3,9,2007,"",2007-09-14 13:30:48,"69OAK"
531,"MMR","",10,9,2007,"",2007-09-14 13:30:53,"69OAK"
532,"MMR","",17,9,2007,"",2007-09-14 13:30:59,"69OAK"
533,"MMR","",24,9,2007,"",2007-09-14 13:31:05,"69OAK"
535,"pay day","",27,9,2007,"",2007-09-19 11:48:17,""
536,"submit payroll Regular","",4,10,2007,"",2007-09-19 11:48:53,""
538,"September commission files/forms due","",10,10,2007,"",2007-09-19 11:49:45,""
539,"Submit payroll with commissions","",18,10,2007,"",2007-09-19 11:50:04,""
542,"Pay Day","",8,11,2007,"",2007-09-19 11:51:58,""
544,"Pay roll with commissions due","",15,11,2007,"",2007-09-19 11:54:18,""
545,"Pay Day","",22,11,2007,"",2007-09-19 11:55:02,""
546,"Submit regular payroll","",29,11,2007,"",2007-09-19 11:55:53,""
548,"commission file/forms due","",3,12,2007,"",2007-09-19 12:01:02,""
550,"Pay day","",20,12,2007,"",2007-09-19 11:59:15,""
551,"Submit payroll","",27,12,2007,"",2007-09-19 12:02:03,""
552,"September Commission Files/forms due","",10,10,2007,"",2007-09-21 07:51:52,"80RSA"
554,"Commission corrections due ","",23,10,2007,"",2007-09-21 07:52:39,"80RSA"
561,"court 07-216 trail","",25,9,2007,"",2007-09-26 11:30:54,"69OAK"
562,"Small claims court","",24,10,2007,"",2007-09-26 11:31:07,"69OAK"
564,"BC-LPA","",23,10,2007,"",2007-09-26 14:40:38,"CORP"
569,"BC- CTR","",9,10,2007,"",2007-10-07 15:41:45,"CORP"
571,"BC- CTR","",10,10,2007,"",2007-10-07 15:42:04,"CORP"
572,"JR- SUM","",10,10,2007,"",2007-10-07 15:42:22,"CORP"
574,"DV- CTR","",11,10,2007,"",2007-10-07 15:42:44,"CORP"
575,"JR - SUM","",11,10,2007,"",2007-10-07 15:42:54,"CORP"
577,"DV- CTR","",12,10,2007,"",2007-10-07 15:43:21,"CORP"
581,"BC- OFF","",26,11,2007,"",2007-10-07 15:44:36,"CORP"
584,"BC- OFF","",26,12,2007,"",2007-10-07 15:45:16,"CORP"
585,"DV - WIN","",22,10,2007,"",2007-10-08 12:58:09,"CORP"
589,"DV - WIN","",26,10,2007,"",2007-10-08 12:58:50,"CORP"
590,"DV - AZ","",15,10,2007,"",2007-10-12 12:29:35,"CORP"
592,"Pay Day!!","Shopping!!!!",12,10,2007,"",2007-10-10 12:39:02,"114SUM"
594,"BC - WIN","",15,10,2007,"",2007-10-12 12:29:50,"CORP"
595,"CO Manager/Maintenance Supervisor Meeting","",16,10,2007,"",2007-10-12 12:30:09,"CORP"
597,"DV - AZ","",16,10,2007,"",2007-10-12 12:30:38,"CORP"
598,"DV - AZ","",17,10,2007,"",2007-10-12 12:30:48,"CORP"
599,"DV - AZ","",18,10,2007,"",2007-10-12 12:30:56,"CORP"
600,"DV - AZ","",19,10,2007,"",2007-10-12 12:31:23,"CORP"
601,"JR - BLF","",15,10,2007,"",2007-10-12 12:32:00,"CORP"
603,"JR - STC","",18,10,2007,"",2007-10-12 12:32:24,"CORP"
607,"BC - SUM","",19,10,2007,"",2007-10-16 14:20:01,"CORP"
608,"JR - SUM","",23,10,2007,"",2007-10-26 09:28:45,"CORP"
609,"JR - LPA","",24,10,2007,"",2007-10-26 09:28:55,"CORP"
610,"JR - SUM","",25,10,2007,"",2007-10-26 09:29:03,"CORP"
612,"BC - Off","",29,10,2007,"",2007-10-26 09:29:21,"CORP"
613,"DV - WIN","",29,10,2007,"",2007-10-26 09:29:31,"CORP"
614,"JR - SUM","",29,10,2007,"",2007-10-26 15:23:30,"CORP"
615,"JR - SUM","",30,10,2007,"",2007-10-26 15:23:43,"CORP"
616,"JR - SUM","",31,10,2007,"",2007-10-26 15:23:57,"CORP"
617,"DV - sick","",30,10,2007,"",2007-10-30 08:19:34,"CORP"
618,"JR - BHA","",1,11,2007,"",2007-10-29 08:54:44,"CORP"
619,"JR - BHA","",2,11,2007,"",2007-10-29 08:54:54,"CORP"
622,"DV-LOW","",2,11,2007,"",2007-10-29 12:02:57,"CORP"
624,"BC - RIV","",2,11,2007,"",2007-10-29 12:05:26,"CORP"
625,"BC - RFA","",31,10,2007,"",2007-10-29 12:06:05,"CORP"
626,"BC - BHA","",30,10,2007,"",2007-10-29 12:11:57,"CORP"
628,"Employee reveiws ","",9,11,2007,"",2007-11-09 14:27:59,"69OAK"
629,"VAR OCT","",8,11,2007,"",2007-11-09 14:28:09,"69OAK"
631,"Mngr Meeting 9am","",14,11,2007,"",2007-11-09 14:28:43,"69OAK"
632,"L/O 07-218","",14,11,2007,"",2007-11-09 14:28:54,"69OAK"
633,"COMM DUE","",12,11,2007,"",2007-11-09 14:29:44,"69OAK"
637,"Fair Housing training","",27,11,2007,"",2007-11-09 14:31:54,"69OAK"
638,"AME","",30,11,2007,"",2007-11-09 14:32:11,"69OAK"
639,"Nate OFF","",30,11,2007,"",2007-11-09 14:33:01,"69OAK"
641,"Cody OFF","",20,11,2007,"",2007-11-09 14:33:40,"69OAK"
644,"Happy Thanksgiving","",22,11,2007,"",2007-11-10 15:07:49,"112MKT"
645,"Property Inspection Due","",10,11,2007,"",2007-11-12 13:46:12,"75GPA"
646,"Property Inspection Due","",25,11,2007,"",2007-11-12 13:46:30,"75GPA"
649,"BASCOM AME Reports Due","",20,11,2007,"",2007-11-12 13:48:16,"75GPA"
650,"Thanksgiving","",22,11,2007,"",2007-11-13 16:13:44,"53RBA"
652,"War & 172 report","",19,11,2007,"",2007-11-13 16:14:33,"53RBA"
654,"Property Inspection fax","",23,11,2007,"",2007-11-13 16:15:12,"53RBA"
663,"Payroll Due","",27,12,2007,"",2007-11-13 16:20:44,"53RBA"
659,"Payroll due","",1,11,2007,"",2007-11-13 16:19:18,"53RBA"
660,"Payroll due","",15,11,2007,"",2007-11-13 16:19:36,"53RBA"
664,"Property Inspection fax","",10,12,2007,"",2007-11-13 16:20:55,"53RBA"
192,"Manager Meeting","",24,5,2007,"",2007-05-10 13:14:11,"69OAK"
195,"Painting Mock Ups","",15,5,2007,"",2007-05-10 13:14:55,"69OAK"
209,"Weekly & 172","",7,5,2007,"",2007-05-11 14:14:12,"49VMV"
213,"property insp. staff meeting & bills due","",1,5,2007,"",2007-05-11 14:15:14,"49VMV"
217,"property insp. staff meeting & bills due","",29,5,2007,"",2007-05-11 14:15:35,"49VMV"
221,"Mail lease renewals","",18,5,2007,"",2007-05-11 14:16:44,"49VMV"
223,"tyrece off","",25,5,2007,"",2007-05-11 14:18:48,"49VMV"
226,"Managers Meeting","",23,5,2007,"",2007-05-11 14:19:33,"49VMV"
229,"5 day rent notices","",7,5,2007,"",2007-05-11 14:20:40,"49VMV"
232,"Court 07-210 9am","",29,5,2007,"",2007-05-18 11:23:47,"69OAK"
235,"HOLIDAY OFFICE CLOSED","",28,5,2007,"",2007-05-18 12:49:06,"69OAK"
237,"Phone lines transferred to 07-135","",25,5,2007,"",2007-05-21 14:47:48,"69OAK"
298,"Prep payroll","",13,6,2007,"",2007-06-01 09:27:19,"14FAR"
302,"Bi Monthly Due","",22,6,2007,"",2007-06-01 09:29:02,"14FAR"
365,"Greg Wiseman In town","",21,6,2007,"",2007-06-19 10:24:19,"69OAK"
410,"Court 9 am 07-179","",6,8,2007,"",2007-07-30 16:03:56,"69OAK"
314,"MR","",25,6,2007,"",2007-06-01 17:40:09,"69OAK"
321,"Manager Meeting ","",22,6,2007,"",2007-06-04 13:01:04,"69OAK"
322,"Fax lighting log to Mike","",26,6,2007,"",2007-06-04 13:01:26,"69OAK"
325,"MSR Report due","",30,6,2007,"",2007-06-04 13:02:11,"69OAK"
329,"Weekly bills due","",21,6,2007,"",2007-06-04 13:04:23,"69OAK"
330,"Weekly Bills Due","",28,6,2007,"",2007-06-04 13:04:31,"69OAK"
336,"Fax Util bills to Trent","",11,6,2007,"",2007-06-04 13:06:50,"69OAK"
339,"Moses on call","",2,6,2007,"",2007-06-04 13:07:32,"69OAK"
344,"Charge up serv. of notice fees","",15,6,2007,"",2007-06-04 13:11:32,"69OAK"
349,"07-133 Court 10am","",11,6,2007,"",2007-06-04 16:23:01,"69OAK"
350,"Trina OFF","",30,6,2007,"",2007-06-05 12:22:25,"69OAK"
360,"40-161 L/O","",19,6,2007,"",2007-06-15 12:04:18,"69OAK"
414,"MMR","",20,8,2007,"",2007-07-30 16:07:44,"69OAK"
416,"AME","",31,8,2007,"",2007-07-30 16:08:49,"69OAK"
420,"Lease renewal spread sheet","",17,8,2007,"",2007-08-01 16:19:03,"69OAK"
432,"BC-HRA","Billi Crowley- Hickory Ridge",23,8,2007,"",2007-08-23 13:09:48,"CORP"
452,"DV- ASB","",27,8,2007,"",2007-08-23 13:15:47,"CORP"
454,"DV- ASB","",29,8,2007,"",2007-08-23 13:16:03,"CORP"
458,"JR- SUM","",28,8,2007,"",2007-08-23 13:17:01,"CORP"
464,"DV- WIN","",6,9,2007,"",2007-09-04 12:31:41,"CORP"
471,"Fiesta/Pool Party 1-4 PM","",25,8,2007,"",2007-08-24 14:46:57,"109WIN"
472,"JR- 52ND","",4,9,2007,"",2007-09-04 12:30:50,"CORP"
474,"BC-ASB","",6,9,2007,"",2007-09-04 12:32:06,"CORP"
478,"BC-ASB","",12,9,2007,"",2007-09-04 12:33:19,"CORP"
482,"JR-BLF","",7,9,2007,"",2007-09-04 12:33:56,"CORP"
499,"Ashia off at 2:30pm","",28,9,2007,"",2007-09-11 10:04:01,"69OAK"
502,"Payroll ","",19,9,2007,"",2007-09-11 10:04:49,"69OAK"
503,"PorQ must go out","",12,9,2007,"",2007-09-11 10:05:11,"69OAK"
604,"JR - STC","",19,10,2007,"",2007-10-12 12:32:31,"CORP"
611,"JR - LPA","",26,10,2007,"",2007-10-26 09:29:10,"CORP"
653,"War & 172 report","",26,11,2007,"",2007-11-13 16:14:47,"53RBA"
656,"Payroll Due","",29,11,2007,"",2007-11-13 16:19:59,"53RBA"
669,"Alissa Off","",23,11,2007,"",2007-11-13 21:36:33,"49VMV"
670,"managers meeting 8:00am","",21,11,2007,"",2007-11-13 21:44:06,"49VMV"
671,"leasing meeting 9:00am","",27,11,2007,"",2007-11-13 21:44:34,"49VMV"
672,"court for evictions","",15,11,2007,"",2007-11-13 21:47:09,"49VMV"
675,"5 day notices","",5,12,2007,"",2007-11-13 21:46:41,"49VMV"
676,"court for evictions","",13,12,2007,"",2007-11-13 21:47:43,"49VMV"
677,"mail lease renewals","",20,12,2007,"",2007-11-13 21:47:59,"49VMV"
679,"Meeting","Meeting at Springs 8:30",20,11,2007,"",2007-11-15 15:46:06,"77LAK"
682,"WAR","Due by 11:00 to Chrisy",19,11,2007,"",2007-11-16 12:00:33,"77LAK"
683,"WAR","Due at 11:00 to Chrisy",26,11,2007,"",2007-11-16 12:00:48,"77LAK"
687,"1 7 2 ","Due at 11:00 to Chrisy",26,11,2007,"",2007-11-16 12:08:39,"77LAK"
689,"Bills","Due at 12:00 to Chrisy",20,11,2007,"",2007-11-16 12:09:42,"77LAK"
690,"Bills","Due at 12:00 to Chrisy",27,11,2007,"",2007-11-16 12:10:57,"77LAK"
694,"","Becky off",23,11,2007,"",2007-11-21 10:32:05,"57RDA"
696,"Becky off","",23,11,2007,"",2007-11-21 10:32:42,"57RDA"
699,"JR - LMO","",28,11,2007,"",2007-11-26 15:55:54,"CORP"
700,"JR - SUM","",29,11,2007,"",2007-11-26 15:56:09,"CORP"
701,"JR - SUM","",30,11,2007,"",2007-11-26 15:56:18,"CORP"
702,"DV - LMO","",26,11,2007,"",2007-11-26 15:56:33,"CORP"
703,"DV - LMO","",27,11,2007,"",2007-11-26 15:56:45,"CORP"
704,"DV - LOW","",28,11,2007,"",2007-11-26 15:56:55,"CORP"
705,"DV - LMO","",29,11,2007,"",2007-11-26 15:57:20,"CORP"
706,"DV - LMO","",30,11,2007,"",2007-11-26 15:57:32,"CORP"
708,"DV - Vacation","",20,11,2007,"",2007-11-26 15:59:51,"CORP"
709,"DV - Vacation","",21,11,2007,"",2007-11-26 16:00:02,"CORP"
710,"DV - Vacation","",23,11,2007,"",2007-11-26 16:00:10,"CORP"
711,"CO - Holiday Party!","",6,12,2007,"",2007-11-26 16:01:01,"CORP"
712,"Commission files & forms due ","",5,12,2007,"",2007-11-28 08:47:32,"80RSA"
714,"Regular payroll due ","",27,12,2007,"",2007-11-28 08:49:08,"80RSA"
716,"Commission payroll due ","",24,1,2008,"",2007-11-28 09:40:15,"80RSA"
717,"Payroll & commissions pay date ","",31,1,2008,"",2007-11-28 09:40:37,"80RSA"
719,"Pay date (regular)","",3,1,2008,"",2007-11-28 09:41:16,"80RSA"
721,"Regular payroll due ","",7,2,2008,"",2007-11-28 09:42:52,"80RSA"
722,"Pay date (regular)","",14,2,2008,"",2007-11-28 09:43:04,"80RSA"
725,"Payroll & commissions pay date ","",28,2,2008,"",2007-11-28 09:43:46,"80RSA"
727,"Commission files & forms due ","",10,3,2008,"",2007-11-28 09:46:26,"80RSA"
728,"Commission payroll due ","",20,3,2008,"",2007-11-28 09:46:41,"80RSA"
731,"rod sierra vistas","",5,11,2007,"",2007-11-29 11:00:07,"ACC"
734,"msr due","",5,12,2007,"",2007-12-04 09:40:47,""
737,"JR-LOW","",10,12,2007,"",2007-12-07 17:35:13,"CORP"
740,"JR-LOW","",13,12,2007,"",2007-12-07 17:35:35,"CORP"
743,"DV-VNH","",11,12,2007,"",2007-12-07 17:36:14,"CORP"
744,"DV-SVS","",12,12,2007,"",2007-12-07 17:36:29,"CORP"
745,"DV-VNH","",13,12,2007,"",2007-12-07 17:36:41,"CORP"
747,"weekly 172","",3,12,2007,"",2007-12-10 11:23:48,"59MED"
755,"acc","Rod at VNH Steve at LMO all week",10,12,2007,"",2007-12-13 15:49:31,"ACC"
761,"JR- LOW","",17,12,2007,"",2007-12-14 11:12:45,"CORP"
762,"JR-LOW","",18,12,2007,"",2007-12-14 11:12:52,"CORP"
764,"JR- LOW","",20,12,2007,"",2007-12-14 11:13:59,"CORP"
765,"JR- LOW","",21,12,2007,"",2007-12-14 11:14:11,"CORP"
766,"DV- MCR","",17,12,2007,"",2007-12-14 11:14:57,"CORP"
768,"DV- MCR","",19,12,2007,"",2007-12-14 11:15:16,"CORP"
769,"DV- LMO","",20,12,2007,"",2007-12-14 11:15:26,"CORP"
770,"DV- MCR","",21,12,2007,"",2007-12-14 11:15:36,"CORP"
771,"LMO and Bluffs","Rod at LMO Steve is doing Rehab 491-105 at bluffs",18,12,2007,"",2007-12-18 09:58:28,"ACC"
774,"VNH,Bluffs,LMO,RFA ","",17,12,2007,"",2007-12-18 10:02:12,"ACC"
775,"Casper","",19,12,2007,"",2007-12-18 10:02:32,"ACC"
776,"LMO","4 1/2 hours C boiler",16,12,2007,"",2007-12-18 10:04:43,"ACC"
777,"Neil Amidan off","",4,1,2008,"",2007-12-21 10:03:17,"76LMA"
779,"","Holiday-Closed",1,1,2008,"",2007-12-31 16:10:01,"59MED"
780,"Holiday-Clossed","",1,1,2008,"",2007-12-31 16:10:15,"59MED"
788,"","ddd",1,1,2008,"",2007-12-31 16:16:01,""
789,"court 07-033 1:30pm","",16,1,2008,"",2008-01-23 08:42:20,"69OAK"
791,"Nate Off 1/2 day ","",23,1,2008,"",2008-01-23 08:42:46,"69OAK"
797,"Pest Control","",11,2,2008,"",2008-02-05 15:14:18,"200DSW"
197,"AME","",31,5,2007,"",2007-05-10 13:15:28,"69OAK"
225,"Tyrece off","",27,5,2007,"",2007-05-11 14:19:10,"49VMV"
227,"Tyrece taking morning off","",23,5,2007,"",2007-05-11 14:20:02,"49VMV"
228,"last day to pay rent","",14,5,2007,"",2007-05-11 14:20:29,"49VMV"
230,"JC - Dr. Appt. Leave at 2pm","",15,5,2007,"",2007-05-14 16:18:26,"69OAK"
511,"Assisitant Manager Meeting","Corpt 8:30am",18,9,2007,"",2007-09-12 16:27:09,"48SWA"
515,"Property Insp.","Due to Grandbouche",25,9,2007,"",2007-09-12 16:28:46,"48SWA"
553,"Submit payroll with commissions","",18,10,2007,"",2007-09-21 07:52:14,"80RSA"
555,"Regular payroll due ","",4,10,2007,"",2007-09-21 07:53:19,"80RSA"
556,"Regular payroll due ","",1,11,2007,"",2007-09-21 07:54:29,"80RSA"
557,"Submit payroll with commissions","",7,11,2007,"",2007-09-21 07:54:42,"80RSA"
559,"Commission corrections due ","",20,11,2007,"",2007-09-21 07:55:20,"80RSA"
587,"DV - WIN","",24,10,2007,"",2007-10-08 12:58:32,"CORP"
602,"JR - STC","",17,10,2007,"",2007-10-12 12:32:16,"CORP"
605,"BC - WIN","",17,10,2007,"",2007-10-16 14:20:13,"CORP"
620,"DV - BHA","",31,10,2007,"",2007-10-29 08:56:10,"CORP"
621,"DV - BHA","",1,11,2007,"",2007-10-29 08:56:32,"CORP"
623,"BC - LOW","",1,11,2007,"",2007-10-29 12:03:07,"CORP"
630,"MSR","",9,11,2007,"",2007-11-09 14:28:19,"69OAK"
643,"Cody OFF","",21,11,2007,"",2007-11-09 14:34:13,"69OAK"
673,"closed","",22,11,2007,"",2007-11-13 21:45:20,"49VMV"
674,"AME","",30,11,2007,"",2007-11-13 21:45:36,"49VMV"
697,"JR - SUM","",26,11,2007,"",2007-11-26 15:55:26,"CORP"
757,"due diligance","walked units at Oasis",13,12,2007,"",2007-12-13 15:50:50,"ACC"
759,"Windsor","6.5 hours working on b113",8,12,2007,"",2007-12-13 15:53:14,"ACC"
781,"Autobill after increases. RUBs upload","",2,1,2008,"",2007-12-31 16:11:36,"59MED"
784,"3-days Bal ltrs to residents (under $100)","",4,1,2008,"",2007-12-31 16:13:01,"59MED"
793,"Nate Req OFF","",25,1,2008,"",2008-01-23 08:43:02,"69OAK"
796,"Elections","",5,2,2008,"",2008-02-05 15:14:08,"200DSW"
799,"Pest Control","",25,2,2008,"",2008-02-05 15:14:35,"200DSW"
800,"Rent is due","",1,3,2008,"",2008-02-22 09:45:27,"90WCA"
801,"Rent is late","",4,3,2008,"",2008-02-22 09:45:39,"90WCA"
804,"Continental breakfast       9a.m.-11a.m.","In the clubhouse",5,3,2008,"",2008-02-22 09:51:24,"90WCA"
805,"Continental breakfast     9a.m.-11a.m.","In the clubhouse",12,3,2008,"",2008-02-22 09:52:34,"90WCA"
806,"Continental breakfast       9a.m.-11a.m.","",19,3,2008,"",2008-02-22 09:53:24,"90WCA"
808,"Pay Day","pay period 2/15/08 ",15,2,2008,"",2008-02-22 16:46:06,"99CCA"
809,"Pay Roll","pay roll due 2/21/08",21,2,2008,"",2008-02-22 16:46:28,"99CCA"
810,"Pay Roll","submit pay roll ",22,2,2008,"",2008-02-22 16:46:45,"99CCA"
815,"Alley Birthday","",4,3,2008,"",2008-03-03 14:45:32,"125LHA"
816,"","Jerry Saxen on Vacation through 5/19",12,5,2008,"",2008-03-13 14:49:19,"153PYR"
821,"move in-E-11","",28,3,2008,"",2008-03-27 10:25:54,"127SBK"
822,"Commission payroll due ","",17,4,2008,"",2008-04-01 10:37:33,"80RSA"
823,"Commission payroll due ","",15,5,2008,"",2008-04-01 10:37:56,"80RSA"
826,"AMC Leaving town","See you next time",2,4,2008,"",2008-04-02 13:01:35,""
828,"BDAY!!!","",17,6,2008,"",2008-04-02 13:02:28,""
830,"Rent is late","",4,4,2008,"",2008-04-17 15:07:00,"104BAA"
831,"Shanells Birthday","",24,4,2008,"",2008-04-17 15:08:04,"104BAA"
832,"Tax Day","",15,4,2008,"",2008-04-17 15:08:13,"104BAA"
1010,"Posted 3 day","",6,10,2008,"",2008-10-13 16:09:17,"112MKT"
1012,"charge late fee $75.00","",4,10,2008,"",2008-10-13 16:12:39,"112MKT"
836,"Free day at Denver Zoo","",9,11,2008,"",2008-04-17 15:10:07,""
243,"MONTH END","",31,5,2007,"",2007-05-24 18:38:58,"68SVA"
255,"Follow up with leases expiring","",19,6,2007,"",2007-05-24 18:52:48,"68SVA"
256,"Monday Report Due","",9,6,2007,"",2007-05-24 18:53:00,"68SVA"
260,"Updated Market Survey Due","",29,6,2007,"",2007-05-24 18:54:43,"68SVA"
262,"Property Walk/Patio Memos","",14,6,2007,"",2007-05-24 18:56:09,"68SVA"
287,"07-196 Lock out","",30,5,2007,"",2007-05-30 11:17:02,"69OAK"
290,"Bi-monthly Inspection due","",21,6,2007,"",2007-05-30 11:18:16,"69OAK"
293,"News Letters go out","",4,6,2007,"",2007-05-30 11:19:22,"69OAK"
306,"Becky OFF","",9,6,2007,"",2007-06-01 17:37:54,"69OAK"
311,"MR","",4,6,2007,"",2007-06-01 17:39:50,"69OAK"
326,"Market survey due","",30,6,2007,"",2007-06-04 13:02:21,"69OAK"
395,"MR","",9,7,2007,"",2007-07-05 17:05:16,"69OAK"
442,"BC- HRA","",30,8,2007,"",2007-08-23 13:13:55,"CORP"
446,"BC- BAA","",24,9,2007,"",2007-08-23 13:14:40,"CORP"
479,"BC-ASB","",13,9,2007,"",2007-09-04 12:33:25,"CORP"
481,"JR-BLF","",6,9,2007,"",2007-09-04 12:33:48,"CORP"
488,"DV-BLF","",10,9,2007,"",2007-09-04 12:34:51,"CORP"
501,"Turn Over Log","",26,9,2007,"",2007-09-11 10:04:34,"69OAK"
505,"Deposit Acctng","",13,9,2007,"",2007-09-11 10:05:55,"69OAK"
507,"Nicole Sv","",14,9,2007,"",2007-09-11 10:08:20,"69OAK"
509,"Staff Meeting","",11,9,2007,"",2007-09-11 10:09:02,"69OAK"
695,"Moses off","",26,11,2007,"",2007-11-21 10:32:25,"57RDA"
698,"JR - BHA","",27,11,2007,"",2007-11-26 15:55:42,"CORP"
715,"Commission files & forms due ","",14,1,2008,"",2007-11-28 09:39:57,"80RSA"
724,"Commission payroll due ","",21,2,2008,"",2007-11-28 09:43:34,"80RSA"
726,"Regular payroll due ","",6,3,2008,"",2007-11-28 09:46:16,"80RSA"
732,"","batch 1 due",5,12,2007,"",2007-12-04 09:37:38,""
735,"turn/utility log due","",28,12,2007,"",2007-12-04 09:41:59,""
741,"JR-LOW","",14,12,2007,"",2007-12-07 17:35:41,"CORP"
746,"DV-LMO","",14,12,2007,"",2007-12-14 11:12:25,"CORP"
748,"upload A/P","",4,12,2007,"",2007-12-10 11:24:11,"59MED"
758,"Huntington","walked elevated walkways",10,12,2007,"",2007-12-13 15:51:23,"ACC"
798,"Pest Control","",18,2,2008,"",2008-02-05 15:14:27,"200DSW"
767,"DV- LMO","",18,12,2007,"",2007-12-14 11:15:07,"CORP"
254,"Lease Renewal Letters mailed","",15,6,2007,"",2007-05-24 18:52:31,"68SVA"
259,"Monday Report Due","",30,6,2007,"",2007-05-24 18:53:33,"68SVA"
299,"pay day","",22,6,2007,"",2007-06-01 09:27:28,"14FAR"
304,"Beckys B-day","",6,6,2007,"",2007-06-01 11:14:14,"69OAK"
317,"L/O 07-196","",4,6,2007,"",2007-06-04 12:57:19,"69OAK"
319,"Payroll Due by 10 am","",13,6,2007,"",2007-06-04 12:58:27,"69OAK"
324,"AME","",30,6,2007,"",2007-06-04 13:01:49,"69OAK"
333,"Tue morning meeting ","",12,6,2007,"",2007-06-04 13:05:28,"69OAK"
343,"Make sure all renewals/MTM are inputted","",25,6,2007,"",2007-06-04 13:11:14,"69OAK"
347,"Moses- Update Daily report with Nate","",22,6,2007,"",2007-06-04 13:12:41,"69OAK"
352,"JC - Dr appt 3pm","",13,6,2007,"",2007-06-05 16:39:02,"69OAK"
366,"Tammy Manning In town","",20,6,2007,"",2007-06-19 10:24:51,"69OAK"
512,"Manager Meeting","8:30 Corp",19,9,2007,"",2007-09-12 16:27:28,"48SWA"
516,"SY off","",24,10,2007,"",2007-09-12 16:29:13,"48SWA"
523,"WaIlace off","",19,10,2007,"",2007-09-13 16:45:53,"48SWA"
534,"submit payroll with commission","",20,9,2007,"",2007-09-19 11:48:03,""
540,"Pay day","",25,10,2007,"",2007-09-19 11:50:18,""
